Epoch,Eval_Loss,F1_Macro,F1_Weighted,Accuracy
1.0,0.6618714332580566,0.46567004262669087,0.689415748698715,0.7012345679012346
2.0,0.721071720123291,0.5735011546720977,0.685293840944001,0.6864197530864198
3.0,0.7112221121788025,0.6149085100933412,0.7168832727079387,0.7209876543209877
4.0,0.6452383995056152,0.5845577681277478,0.6979010797131149,0.691358024691358
5.0,0.636508584022522,0.6039319952225428,0.6998688438467533,0.691358024691358
